file_id,mean,sd,se
343012,27.897435897435898,24.05348327995532,1.9258199351003886
343014,20.967409948542024,19.889228499125256,0.8237276797449947
343016,17.105700712589073,18.404801906521225,0.6342713600790226
343019,22,18.433213917135056,0.9239735243260117
345804,27.103658536585368,36.7539214255024,1.656994745216413
346672,20.105811219348336,21.397728668231178,0.39217351331770023
347551,21.201248049921997,23.662240456895404,0.9346023067728731
3490624_6,43.13609467455621,37.660112770701964,2.048440086185651
353337,32.80705009276438,31.768210631217208,1.3683537003211292
353338,13.354555433589463,15.399959989777859,0.5102234370825817
353339,20.11111111111111,13.013881477526645,4.337960492508882
354492,13.314238952536824,12.594798960455204,0.5095310267215858
354492a,23.29719626168224,24.8914401677054,1.0761508020844588
354492b,21.970338983050848,17.51021493639196,1.1398179068045127
354493,15.30576070901034,11.433736772710203,0.4394342014586019
354494,22.01294498381877,19.32211136826105,1.0991965110897388
354495,15.954954954954955,15.088509539835549,1.01267445418152
354496,18.614814814814814,13.489069751615862,1.1609542778630766
354497,25.26,14.413443271431554,2.0383686954953735
354499,25.919010123734534,34.35037682774718,1.1520746621772635
354511,20.385826771653544,22.95817215167335,1.0186041751541546
354512,31.584,24.048400121153524,2.1509542968405384
354513,13.438461538461539,14.423282129329307,1.2650055256256034
354514,21.436781609195403,26.96280864425356,2.890716512193709
354515,21.39163498098859,25.403611411575262,1.1076500943278436
354516,17.36417910447761,17.88394165087422,0.5641313217954842
354521,36.8150289017341,38.512943875289395,2.070468689742918
354522,24.39440203562341,26.53054327722405,0.9463131395028542
354523,17.40733399405352,17.847446177200244,0.5618630829060275
354524,15.772935779816514,17.797142448050263,0.6026872917964019
354525,16.42992874109264,12.531406535453826,0.6107433844157759
354527,17.747311827956988,12.960191152128745,0.5486486407556986
354528,21.593650793650795,17.06282763634827,0.9613814249706039
354529,41.28409090909091,27.037202494050383,2.8821754699916196
354529a,13.815384615384616,9.249818085529284,1.147298731237085
354530,18.677419354838708,11.320624140744744,1.4377207035960051
354531,19.059431524547804,22.079556640423206,1.1223669404141021
354532,21.33783783783784,22.887070380007398,0.9406527982149137
354533,18.111969111969113,20.04527365041377,1.2455526997587623
357469,34.75333333333333,30.512046413985356,0.8808069105320401
358654,25.4185303514377,25.50991477987877,1.0195812521986405
358766,21.855704697986578,23.209686479386697,1.3445010382481755
358773,20.741219963031423,18.964291426167822,0.5765314326907314
358833,21.947292418772562,23.660122794589135,0.6357584007744301
359520,25.547866205305652,23.10940850839641,0.7848366601844526
359521,29.391465677179962,22.334080545116535,0.9619969507237369
359522,25.087040618955513,22.00031197682897,0.9675726144190433
359996,25.331210191082803,25.01362740120601,1.1525671114626694
359997,23.651452282157678,25.252547430559268,1.150222016934993
360000,25.754158964879853,27.052907803671356,1.1630953512056512
360001,20.602702702702704,22.565112359521446,0.8295100277954935
360002,26.113948919449903,23.703524396683235,1.0506402471481937
360149,25.85514018691589,20.279740629020004,0.6931472648854183
360150,29.08955223880597,18.823972489846756,1.327740646875627
360155,19.551181102362204,18.63204234182323,0.49849666757034156
360156,21.58275596612779,21.389697232889244,0.5934717648979415
360677,20.248337028824835,21.685769588185927,0.5895571907597794
360685,40.08866995073892,45.741824331014335,1.853552260431316
360685a,16.339622641509433,15.09017871649598,1.036397729292196
360686,23.7680412371134,29.182891332781452,1.4815368401125388
360994,23.54685990338164,27.760799165448002,0.862902623412465
361724,20.4075,20.560577945593383,0.7269262045221828
376914,23.987893462469735,22.434331886496743,0.7805902398251413
378827,29.569444444444443,25.622025257472792,1.7433580015975312
385104,20.68028846153846,19.92893871912918,0.9770966097503317
385105,28.568862275449103,26.832698772143296,2.076376570147469
386098,22.6,23.718400725629255,1.2167282845288212
386412,25.504608294930875,24.981863665504843,1.1991678299287836
386414,23.525965379494007,20.57290268533182,0.7507158810682375
386420,19.49326805385557,27.21515160134491,0.9521376302472815
386421,14.476459510357815,11.518029815793517,0.4998399194542725
386422,14.439114391143912,15.515672529014234,0.9425099841447685
386427,21.00436205016358,19.48933149410511,0.6435944269138325
386596,20.421303656597775,14.611277084601337,0.5825897694742154
386597,19.970238095238095,15.48977858658845,1.1950623630408375
387513,21.319054652880354,23.73463639463369,0.9121961785826463
387514,31.44055944055944,32.51838534737411,2.7193239925073254
387515,25.40875912408759,29.064723601089494,2.483166917801188
387516,14.293577981651376,10.084185227827795,0.9658897676252307
389173,41.58543417366947,38.608108984714214,2.04335781171832
389174,22.328638497652584,16.657622667982615,1.1413614984668854
389840,29.123076923076923,32.46853696768352,1.6441082789392218
392437,29.620987654320988,28.56546799792566,1.0036882366899451
392438,34.3109243697479,32.562539646061715,1.3349339757703824
392439,27.97099447513812,26.403256193107374,0.9812692885100476
392455,19.626631853785902,20.39028400915728,0.7367309079817278
392456,19.40711462450593,17.202005604007375,1.0814808263981397
395371,22.882926829268293,34.54363246649031,1.7059884081469068
395372,20.632098765432097,32.63563406283522,1.6216776945179376
395595,18.572347266881028,21.37485123030629,1.2120566151466126
409693,16.615655233069482,21.460761798022308,0.6364508954048322
421583,27.406565656565657,25.36725403026872,1.274752478485336
508113,23.423208191126278,22.783674030750362,0.9411848990667078
508123,24.045845272206304,24.021378557517817,1.2858349141205025
508137,23.511170688114387,30.272194069481003,0.9049589002069299
508138,21.138528138528137,23.306276057872427,1.0843060937519107
508139,27.209183673469386,31.250683683374064,1.2887564740682758
508142,24.177966101694917,23.93966360059274,0.9855803532579382
508143,31.26104417670683,41.85304706834735,2.6523290885554123
508146,26.67621776504298,19.74815665829897,1.0570945901360456
508193,26.464088397790054,32.72825183423356,1.4045037188853657
508214,16.817102137767222,15.04017768896809,0.7330134089885987
508231,43.259803921568626,48.87478876988897,3.421919666277568
508236,17.71875,21.939852844929085,0.9696136703052701
508258,21.78470254957507,21.971549100340155,1.1694275613126588
508269,22.021756647864624,29.309725521360757,0.832004855201805
508270,31.719576719576718,42.921935033059285,2.2076661208187733
508271,22.362876254180602,24.134473070139133,0.9869319969027687
508272,21.634730538922156,23.648161597134134,1.2939698315349797
508299,22.325301204819276,30.868076422768095,1.0215842249334683
508305,22.52365930599369,29.813431060185387,1.1840426070193868
508321,25.863049095607234,27.47967573554271,0.987736547098269
508436,19.50982800982801,24.139799410756073,0.8460995314906061
508438,22.553805774278214,24.8192490546322,1.271528647497358
508439,30.31955922865014,27.279448638805516,1.4317997286326305
508440,26.059649122807016,28.461240382348127,1.6858983800115674
508441,35.74647887323944,31.094197120482214,3.6902022818852425
508442,19.244660194174756,20.81366155733339,0.9171595105607713
508444,21.833125778331258,23.930844849896044,0.8445011756377514
508445,27.25,35.29279712764872,1.2973890251418836
508450,57.541984732824424,65.5782866904992,5.72960151103697
508451,29.12041884816754,27.372825036526166,1.400515565577477
508452,24.7196261682243,27.487427032369055,1.534198568890111
508453,20.640243902439025,18.550837857526012,1.4485770671977032
508455,71.74603174603175,82.71949652268634,10.421676970261915
508578,19.900729927007298,17.599523934188124,0.47548917777645155
508609,23.22596153846154,22.850530898777855,1.584399246675342
508611,22.757255936675463,27.030634567997268,1.3884704337906664
508612,18.116419919246297,16.647440614888605,0.43185511676370714
508612a,43.67857142857143,28.5632358383717,3.8169229416003447
508615,24.910364145658264,31.927196485579863,1.6897664262941423
509199,18.345146379044685,19.040919517357953,0.7474214699374279
509200,27.510743801652893,35.89215773715234,1.4592237192621391
509201,20.859712230215827,21.287185061556805,0.9027777356630666
509340,30.313513513513513,27.315661173497986,1.4200736042451836
509342,29.064377682403432,30.936635507010266,1.433111965841694
509343,28.242021276595743,25.444264635412033,1.312187757019761
509377,34.476190476190474,32.46292996551867,2.135903979417328
509378,23.011267605633805,25.63123728304631,1.3603648274747802
509379,20.286876907426247,22.198078408792,0.7080087454004056
509380,22.72425249169435,30.303518022090717,1.235079189974043
509390,28.416666666666668,24.606590998297413,1.4499572797316633
509393,20.18027210884354,22.870604507141536,0.9431678334805453
509545,24.37007874015748,23.633541001232583,1.210782983752767
509925,18.711892797319933,14.450705700304413,0.5914280126938632
509926,19.079710144927535,22.47719121197565,0.9566927906153712
509941,21.87530562347188,20.37327164489443,1.0073934478248499
509946,22.613636363636363,31.53412002095512,1.7968232478677277
509956,18.77628458498024,18.58672982914779,0.5225859429606057
509966,27.13061224489796,29.23194182631857,1.3205645228672696
509967,24.256521739130434,25.363231859504882,1.1825667830751108
509973,19.93574297188755,16.128137590162684,1.0220791906681506
509974,25.99418604651163,41.40238214989215,1.8226382443956186
509978,18.845247446975648,15.442287407219858,0.43281014232414844
509979,23.402877697841728,18.730243475308967,1.5886785165967572
510287,21.021621621621623,22.30198630242308,0.9466665965931963
510288,25.66048237476809,30.62602303198588,1.3191561976348027
510291,21.360881542699726,25.283132876693006,1.3270203247559804
510300,18.018480492813143,19.471453922369438,0.8823357998855444
510301,16.63260619977038,18.802556502135754,0.637100322487676
510575,40.037267080745345,41.043709657930194,3.234697469207106
510581,27.0412147505423,21.935092834351263,1.0216191241451515
510585,19.36015325670498,14.758340703546478,0.6459550242370453
510589,26.363025210084032,30.14308153739545,1.2357458636845862
510772,37.32116788321168,38.930166419494654,3.3260285796683156
510775,25.63302752293578,31.437205510843935,2.129196224200941
510778,27.53061224489796,25.58713782718451,1.8276527019417508
510780,27.901041666666668,26.453270049115826,1.909100322975361
510783,29.151898734177216,30.709275184528643,2.443098756480875
510784,20.00563909774436,21.47231314493561,0.930942839835874
510795,26.08843537414966,26.013675320868483,2.145571778444992
510799,29.53917050691244,30.0979817407133,2.043184133871605
510954,27.238888888888887,24.840353700036008,1.8514906486139646
510964,21.46629213483146,24.092332674249064,0.902898340059004
510973,16.919104991394146,18.0785259323661,0.7500236369049078
510974,23.56429463171036,30.624519155948942,1.0820641793840011
511301,17.46549079754601,19.666100871129434,0.5446022944364054
511316,15.271621621621621,16.851753684356794,0.6194827858331157
511317,17.960101867572156,20.03639688989668,0.5837770002477131
511318,22.14503816793893,17.92179245946884,0.9040348415906646
511517,33.840375586854464,28.818607456074723,1.9746184461853924
511524,15.796477495107633,16.602917604634154,0.5193485993982636
511528,28.85318559556787,27.775749756685492,1.4618815661413418
511531,30.70798319327731,37.39474800342579,1.713985464574456
511792,16.024907749077492,14.121302987062622,0.42890403331055166
511793,15.48130081300813,16.639896127671783,0.4744583074195625
511795,16.936540429887412,18.45658578721295,0.59047849281903
511796,24.84004884004884,33.66722024927237,1.1764278827296448
522222,43.917098445595855,33.31734045314041,2.3982346431227115
522325,29.709302325581394,38.32943476221808,2.0665846228651255
522328,24.238693467336685,26.749906382783195,1.3408516489311446
522329,13.050104384133611,9.764678629317558,0.4461595545176318
522372,34.044117647058826,34.45283796794111,2.412181142237599
522372a,16.822580645161292,13.841407747747596,1.0149012570206961
522379,43.73877551020408,44.91473167508963,2.8694969490475257
522392,16.63705391040243,24.655136763391916,0.679382770043524
522407,27.583505154639177,31.95502611953363,1.4510029906823865
522408,17.520146520146522,14.593277460436243,0.8832253310931074
522410,21.146788990825687,23.991981682804287,1.149007534516717
522423,21.424,16.472110930377863,0.8506161508031282
522424,17.023474178403756,12.259123238649437,0.3756510499693746
522877,25.74125874125874,28.607007677046063,1.691567825159219
522967,43.50310559006211,45.82236411180714,3.611308199499231
523022,30.03125,34.777731198992804,1.705118557905278
523023,23.855750487329434,33.54228108205555,1.4809278874317757
523530,33.22794117647059,37.33979049851766,1.8485950908685513
523531,25.253768844221106,26.46376589141274,1.326508722111521
523537,21.971014492753625,21.7591006184453,1.1714705978033584
523539,20.134930643127365,19.825582978333564,0.7040270941840648
523540,21.301027900146842,24.187238044803404,0.9268569757538913
523541,19.13420316868593,20.111505273113572,0.6139665578490519
523543,18.09139344262295,21.35804053644661,0.43238089213540654
523547,34.62151394422311,41.42130098510674,2.6144893350828897
523566,30.618055555555557,32.12182744329087,1.8927968341045929
523570,20.86378205128205,24.461501231424005,0.9792437578721979
523581,25.28014184397163,21.773410013355782,1.2965876978401547
523586,18.410315627405698,19.74339041691016,0.5477938573986102
523587,14.80030959752322,15.325271217453116,0.6029647314061202
523588,27.37,22.673038074294205,1.3090284635540395
523592,21.418957345971563,18.847858380072168,0.580277565154036
523595,19.645679012345678,16.74617126421918,0.5884004809132665
523602,27.174922600619194,28.19019659567005,1.1091284504796344
523604,20.533333333333335,20.916149660773417,0.9546872487799691
523606,20.139737991266376,19.75301859149783,0.9229979437117932
523607,24.7203125,34.814575580188226,1.3761669325684103
523612,24.619153674832962,26.39787748833754,1.245792862884688
523615,32.50802139037433,33.101565597246115,2.4206262116701396
523616,24.5970802919708,24.144993129368,0.9225327665869707
523619,22.68878718535469,24.854291304248548,0.8407089442099751
523619a,22.096114519427402,24.49525224228336,1.1077135965075564
523629,29.897142857142857,29.904870495936013,1.1302978617405643
523641,28.41255605381166,31.694348605504565,2.122410565311413
523650,19.196569920844325,15.13853730929728,0.549856435886435
523652,43.8796992481203,77.77278849451068,6.743756026128099
523661,17.272988505747126,16.588378188120075,0.6287808525280392
523683,27.257861635220127,34.520830427047244,1.368839965523849
523692,32.06315789473684,33.638030914359476,1.9925449862146491
523696,37.44672131147541,31.482852304166528,2.0154830902068337
523698,27.73076923076923,30.975114012324475,1.0268150309458728
523698a,17.32420091324201,21.948854407333226,1.4831661336083355
523706,24.50602409638554,38.665216378562114,1.7326297755025126
523741,24.3875,24.67368310721595,1.5926793960641108
523762,22.723893805309736,19.813265106314503,0.8335503278020696
523764,20.999184339314844,23.981744744009088,0.6849132075894813
523825,27.94181818181818,35.49458354691695,1.5134941277893517
523832,32.208530805687204,30.291349122162142,2.085342473198277
523834,22.447721179624665,25.0739889301301,1.2982819342808884
523843,24.648330058939095,26.136530197952528,1.1584813332913262
523844,23.403258655804482,25.600946840994176,1.1553545572965933
523847,26.16860465116279,27.796124744593527,1.4986666077591182
523849,23.920745920745922,27.33392099252282,1.3196941413194272
523883,34.576,33.245651103100336,2.1026395956217283
523884,24.263403263403262,26.283111534636436,1.2689605826179495
523885,14.633707865168539,15.693954650505484,0.7439648000796671
523898,28.102040816326532,26.196479643198998,1.323122028494383
523907,31.87076923076923,34.60101387883735,1.9193189188182953
523920,22.270531400966185,19.594541320374592,0.7863018575592166
523923,26.420221169036335,35.03303642407046,1.3924381886271686
523924,25.1010101010101,28.64613608042024,1.287548067034843
523927,14.845173041894354,17.904340281843144,0.7641386223146879
523929,24.301020408163264,26.379599712746014,1.884257122339001
523939,23.580135440180587,28.787484129662165,1.3677346469140825
523942,19.19298245614035,20.88365952175189,0.8340130258607215
523943,26.301624129930396,36.569678279266974,1.761499420249264
523945,24.3234375,25.305459351395562,1.000286109840215
523947,22.26038781163435,25.90718066191658,1.3635358243113989
523949,18.765917602996254,23.07145844024175,0.9983996506767917
523954,29.81151832460733,39.021645158354005,1.9965210520211385
524107,15.219653179190752,15.79935482881805,0.6935147045920145
524109,28.400516795865634,29.834731294953446,1.5165846229126065
524151,35.42739726027397,32.101800898927586,1.6802850548726727
524249,37.80232558139535,40.74824276758068,4.393996020795177
524261,17.78434065934066,24.492065399127803,0.9077363370361242
524263,23.268215417106653,24.224807608790897,0.7872004743281095
524265,22.76795580110497,27.114842879812766,1.4251245020700358
524271,33.312796208530806,36.91701906540817,1.7970923702979764
524279,34.316602316602314,34.81867825537294,1.2491131244804317
524291,28.123367198838896,23.326004607970773,0.8886500018525628
524292,36.984693877551024,38.0231342590293,2.7159381613592353
524295,29.952023988005998,25.943472414315256,1.0045352636023261
524311,35.155448717948715,30.118383902784426,1.2057003024864312
524370,27.60394265232975,27.615059486807212,1.1690386873141105
524371,21.50862068965517,65.05642977809545,6.0403378641175305
524393,38.31818181818182,31.634679535926008,2.7534454302618414
524394,35.03986710963455,41.783831693578385,1.702981844038585
524470,46.27624309392265,48.97562817051082,3.6403297727918504
524472,26.41866028708134,22.71171295070677,1.1108661920068428
524558,27.451327433628318,26.20109960387752,1.7428712202847776
524559,31.487364620938628,28.11230104782471,1.6891044667668487
524569,25,23.1545246809629,1.3280030680267847
524575,22.311871227364186,21.052022072784077,0.6677295936337356
524584,34.83658536585366,37.6224992254564,1.8580427992454773
524586,19.093406593406595,17.875974933502427,0.9369556732205848
524794,23.422976501305484,27.138845915207852,1.3867302466767017
524801,22.854117647058825,25.364556838592748,1.2303617293235372
524823,24.76858108108108,24.121354764649478,0.9913815739354073
524824,20.863095238095237,31.82863173546888,1.736394216603093
524965,23.53543307086614,34.91856861798383,1.549260958133059
524988,31.818385650224215,33.91444255796094,1.6058953986573257
524988a,20.51063829787234,20.378881161874556,2.9725653274134363
524989,31.32792207792208,30.02079928685378,1.2095724731871769
524994,28.59514170040486,28.48169506958242,1.2814520436423726
525066,28.31578947368421,28.79612242415056,1.5155853907447663
525077,30.48603351955307,26.590442364114995,1.4053485473146672
525080,31.189075630252102,26.774451862916948,1.735529939361095
525853,25.123919308357348,25.497346085955613,1.3687692545217063
526001,38.25512528473804,34.23560011151672,1.6339760434891073
526006,25.253521126760564,21.223267206063635,1.1264140670386125
526011,22.768382352941178,25.321098728938395,1.0856331515666784
526022,22.255555555555556,27.676700857555147,1.1026661558979887
526037,52.160714285714285,56.80224444805892,4.382388301850564
526976,18.723192019950126,19.009883897213474,0.9493083002069118
527001,20.735545023696684,21.499640724715643,0.6619191910214669
527017,37.417808219178085,46.97074571746961,2.74875498171519
527026,45.24528301886792,39.41349334199754,2.0462466181170544
527028,26.980891719745223,31.18611545176335,1.2444614859772691
527038,22.000949667616336,26.828227697308723,0.826756842670682
527796,31.377314814814813,34.314077447929705,1.65093682096299
527798,36.44444444444444,46.17236943521993,2.1343185321583555
528095,25.29605263157895,18.917346705129106,0.8858859258397813
537788,21.057213930348258,20.395082236933767,0.5872889193874112
537789,26.789473684210527,30.873142123944287,1.3630825235810673
537790,20.024,21.015583110323963,0.9398454484296169
539213,37.783599088838265,44.56144600573469,2.126801779417621
539478,19.5019801980198,21.88383820694157,0.6885933248279563
539562,21.413755458515283,23.950819069038936,0.7913573368477692
539563,19.3125,13.394306130175641,1.497528950925744
539564,19.048114434330298,30.42235719669918,1.0970582590144073
539565,29.95798319327731,31.46410248283848,2.8843095456359644
542013,29.050847457627118,33.2800505906278,1.2507408919089293
542123,20.746203904555315,24.287962365484113,0.7998814417756861
542451,21.316193399846508,17.37146627348957,0.4812428273306953
542452,23.471153846153847,19.367468695739134,1.0964670006849904
542550,17.834847233691164,18.264923015602868,0.5248627776829953
635315505,18.772727272727273,12.661723377985883,1.9088266201841133
635316218,22.825,14.320305647790965,2.2642391318396222
635316749,25.5,15.360812005051864,2.634357525506459
635316900,21.5,12.199531606933581,2.0332552678222635
63531732X,30.666666666666668,12.946397004661137,2.3636778926234063
635317370,22.46153846153846,7.500337374328233,1.2010151766664747
635317397,17.452380952380953,10.397472443685018,1.6043648291991364
63531746X,22.75,13.950002297582754,2.2056890312471755
635358336,25.757575757575758,12.720628677050279,2.2143772223837423
635358662,21.82,8.316911710975612,1.1761889338721332
635359081,23.405405405405407,3.876277276656757,0.6372560587971391
635359391,25.966666666666665,20.81525192361789,3.800327672906106
635359502,25.482758620689655,7.332027051890574,1.3615232429241126
635359715,21.16216216216216,15.008356030916602,2.467358532600941
635359987,23.210526315789473,14.26990387046324,2.3148840852659154
635360128,22.75,16.50056115768547,3.118312951160557
635360217,19.607142857142858,11.704191353446646,2.211884258452308
635368226,31.53846153846154,19.146868258348782,5.31038579000234
635368625,22.41025641025641,13.09623881063396,2.097076542537346
635371669,31.346153846153847,14.093806604866714,2.764022880731471
635372444,22.4,12.207465839486188,1.6460543580012628
635373084,24.766666666666666,7.84190042648149,1.4317285857644315
635373947,25.884615384615383,13.048607352746647,2.559042442956363
635374412,20.375,12.669517223109438,3.1673793057773594
635374587,19.523809523809526,11.557360858414624,1.7833394971741348
635374803,23.058823529411764,11.832008913857841,2.0291727881201727
635375818,22.785714285714285,7.175621717895079,1.1072224691319517
635376083,26,12.660963628413123,1.977310318984093
635377063,28.694444444444443,12.885915776413619,2.1476526294022698
635377578,21.225806451612904,8.905839572697436,1.5995360062563269
635945843,22.848484848484848,11.792797622174975,2.052862567228147
635948052,22.94736842105263,12.561088282213863,2.0376775920897017
635948478,21.452380952380953,6.925394700215626,1.0686116020529883
635950707,20.675,7.021532815341895,1.110201818104743
635951118,26,12.379418403139947,2.4758836806279896
63595124X,24.87878787878788,13.045012398800106,2.2708451802961376
635951401,22.25,14.393098704677206,2.544364424091141
635951916,30.242424242424242,14.954159753707124,2.603185076712372
635951932,23.51851851851852,9.66504554635442,1.8600388826392393
635951991,25.305555555555557,7.663715788215249,1.2772859647025416
635952122,24.53488372093023,10.135625141547353,1.545668343513175
635969882,21.666666666666668,8.201625855076948,1.1484573341513444
635970333,27.807692307692307,11.892919677755268,2.33239344271022
635974975,31.84,13.588230201170422,2.7176460402340843
635975726,23.347826086956523,10.02489654433589,1.4780903567473522
635982358,20.216216216216218,11.299299720521363,1.8575934313134188
635994127,25.88235294117647,12.115016241768908,2.0777081444418823
635994356,28.133333333333333,13.65014420369284,2.49216396452032
635994941,26.357142857142858,16.30545077168138,3.081440554048225
635995417,24.344827586206897,15.861624538644397,2.9454297327409957
635996510,23.24390243902439,13.4048134783832,2.093480148334195
635998319,17.08108108108108,7.565926462981467,1.243830648540957
635998998,22.205882352941178,13.626576999122431,2.336938675684951
636000184,20.755555555555556,7.90901544141401,1.1790064108064822
636005925,20.032258064516128,9.76553077911536,1.7539411050347806
636013049,28.70967741935484,15.759004935564294,2.830400841093461
